date	content
2023-02-21 09:50:43+00:00	     Itowolo inward Obasekunmade enroute Ojogbe is good. Itelewa into Igbogbo is good.  Igbogbo into Obasekunmade enroute Ogolonto is good for now.   Haruna is good down to  Agric, Ogolonto into Itowolo is good for now.    
2023-02-21 10:02:15+00:00	       An accident involving a Truck and two Opel Cars which has little effect on traffic. Effort is already on for evacuation while Officers are on ground doing the needful. 
2023-02-21 10:02:16+00:00	From U/bridge on the stretch of Adesanya, Ogidan, ShopRite towards Awoyaya is good. Slow movement from Eputu to School Gate due to ongoing construction. School Gate down to T-junction is good. Return journey from T-junction to School Gate is good.
2023-02-21 10:02:17+00:00	School Gate to Eputu is slow due to ongoing construction. Eputu towards Awoyaya, Ogidan down to U/bridge is good.    
2023-02-21 10:47:14+00:00	     An accident at Unity b/stop inw Isheri R/abt after General Hospital between a PSP Truck and a Honda Civic Car. Two Casualties recorded while they have been rushed to the General Hospital.  Effort is on for evacuation.     
2023-02-21 11:33:15+00:00	     A broken down empty containerized Truck at Charity inw Tantalizer by Petals filling station. This has no effect on traffic movement. Effort is on for recovery while Officers are on ground doing the needful.     
2023-02-21 16:04:40+00:00	Movement from Ikosi Road junction to Clay and Alausa is good but after Alausa u turn towards Radio is busy due to the alternation.       
2023-02-21 16:04:41+00:00	Return journey is good movement to Ojota but just a little bit slow down at Ikosi and Welfare due to traffic lights alt .  Welfare through Opebi link bridge inward and outward Adebola House is also busy for now.      
2023-02-21 16:04:42+00:00	Sheraton link bridge inward Salvation , Adebola House. Toyin r'abt and Allen avenue down to Allen intersection is busy but return journey is good. Aromire Road is very busy for now.       
2023-02-21 16:04:43+00:00	Obafemi Awolowo from Balogun bus stop toward Allen intersection is slow.  Traffic manager are at their various choke point doing the needful.         
2023-02-21 16:10:20+00:00	Two persons have been confirmed dead  while many others sustained severe injuries today in a fatal accident that happened at Alfred Rewane Road by Marriage Registry intersection,
2023-02-21 16:10:21+00:00	The Lastma Zonal Head around Isheri Mr  Afolalu Gbenga who confirmed the accident at Isheri disclosed that two  people (pedestrian and passenger) died instantly in an accident that involved a PSP truck and Honda Civic car (black APP 79 HF) at Isheri Roundabout 
2023-02-21 16:10:22+00:00	after General Hospital.  Mr. Gbega confirmed further that the 2 dead accident victims were immediately handed over to medical personnel (Lasambus) present at the scene of the accident by Lastma officials.
2023-02-21 16:18:55+00:00	while the driver of the LT commercial bus sustained serious internal injury on his back, his 'motor boy'  had his right leg bone broken (fracture).
2023-02-21 16:18:56+00:00	While those 2 serious  accident victims were rushed to the hospital, the PSP trucks and commercial LT bus  were moved to Ikoyi Police Station for further investigations.  Adebayo Taofiq Director, Public Affairs and Enlightenment Department LASTMA
2023-02-21 16:43:05+00:00	     Good movement from Abattoir down to Total, same on the return journey. Total inward and outward Isokoko is good.  Total in and out Okekoto is good.       
2023-02-21 16:43:06+00:00	Okekoto inward Shofunde, Agbotikuyo towards Alagba is good, same on the return journey. Okekoto inw and outward Oniwaya is good. Oniwaya Road inward Dopemu is a steady movement, same on the return journey.      
2023-02-21 16:43:07+00:00	Capitol Rd connecting National Mangoro Ashade is good likewise the return journey. Mangoro Ashade in and out of Ile Zik is good.  Mangoro Ashade inw Akanni Doherthy Road connecting Guinness is good while the return journey is  slow.       
2023-02-21 16:43:08+00:00	Dangote U-turn inward Ikeja on Oba Akran Road is good but the return journey back to Mobil Ashade is slow.  Mobil Ashade inward and outward Moshalashi Alhaja connecting Pen Cinema ubridge is a steady movement.      
2023-02-21 16:43:09+00:00	Mobil Ashade inward Marketing through Ascon junction is a steady movement likewise the return journey.  Marketing inward and outward Stadium Road connecting Maternity is good.  Marketing inward Odo Eran is a slow moving traffic.      
2023-02-21 16:43:43+00:00	Odo Eran inward Pen Cinema flyover bridge on Oba Ogunji Road is a moving traffic, return journey is a steady movement. Odo Eran inward Chemiron junction, Metalbox Road connecting Acme is good.       
2023-02-21 16:43:44+00:00	The return journey is good down to Chemiron junction, but from Chemiron junction back to Odo Eran is a slow moving traffic.      
2023-02-21 16:43:45+00:00	Acme inward First gate through Funmec is a good movement.  Fumec inward and outward Adeniyi Jones is good.         
2023-02-21 16:45:41+00:00	    There's a brokendown tanker having  mechanical problem at Fadeyi inward Onipanu on the main carriage way. Effort is on for it's recovery while officers are on ground doing the needful.         
2023-02-22 05:18:45+00:00	    Vehicular movement from Ikotun Round About/Intersection and the narrow path of the Synagogue Oju Odo is busy but moving gradually.  Ile-Iwe through the Cele-Egbe bridge to Iyana Ejigbo Junction is good.   NNPC and Mubostic Junctions are good
2023-02-22 05:18:46+00:00	and accommodating.  Jakande Estate Gate Junction is busy but is still accessible towards Oke Afa area.  Return journey is good and fast.  No record of break down and our early riser officers are on ground controlling traffic.     
2023-02-22 05:26:12+00:00	    The stretch of Ajegunle-Abule Egba corridor (both inward and outward) is good.  Oja Oba and Charity Intersections including all its adjoining routes is equally in a good shape. Ilepo (both inward and outward) is also good.
2023-02-22 05:26:13+00:00	However, there is a break down of a truck at Salolo inward Tollgate at Salolo inward Toll gate, Driver not sighted at the moment to ascertain the fault and it has no effect on traffic.    
2023-02-22 05:38:18+00:00	    Traffic is still an encouraging one coming from both Oke aro/Toyin and Ajuwon inward Ishaga bus stop. Moves faster proceeding to Balogun down to Station bit slow approaching Fagba intersection due to morning influx. Steady flow on Railway crossing
2023-02-22 05:38:19+00:00	towards Fagba intersection as well. It's a rapid flow exiting Fagba towards Jungle and Odejobi, then moves gradually towards Agege U/bridge.  Return journey is good back to Ishaga except slight delay at Fagba intersection.  Inward and outward of College rd is ok.  
2023-02-22 05:47:32+00:00	      Inward and outward movement on Ogunusi road, Akilo road, Acme and Wemco road is still very encouraging.  Odo Eran to Caterpillar, Ogba , Excellence hotel, Omole r/about enroute Berger is
2023-02-22 05:47:32+00:00	not bad aside slight delays at the alternation points.  Return journey back to Ogba is good.    
2023-02-22 05:59:25+00:00	     Movement from NNPC inward Canoe is appreciable, approaching Canoe is slow occasioned by alternation and commercial buses activities.  Movement towards Chivita connecting Lukman Atobajeun down to Swimming pool junction is slow due to failed
2023-02-22 05:59:26+00:00	portions of the road. Hollandia way connecting Kolawole Shonibare down to Jesus house is good aside traffic lights alternation.  Ajao gate is a good movement aside approaching Awoniyi elemo, Olutosin Ajayi and Lateef salami junctions which is slow.
2023-02-22 05:59:27+00:00	Osolo way from Aye inward Aswani junction connecting ASa afariogun junction is still appreciable aside alternation.  Movement towards 7&amp;8 is slow occasioned by alternation by Rasmon junction, Joy avenue and Awoniyi elemo junction.  Apakun inward Airport is good both inward and
2023-02-22 05:59:28+00:00	outward which is also good on the service lane.  DHL inward five star is good connecting Aswani. Emzor bent is slow occasioned by failed road.     
2023-02-22 06:04:37+00:00	    Deeper Life at Diya Street to Tanterlizer, New Garage upto Baale is Appreciable. Baale to Oworo Link Bridge down to Olojojo is good to go. Baale inward Temple and Laide is appreciable. Bariga Round About to Odunsi and Ilaje is Appreciable.
2023-02-22 06:04:38+00:00	Chemist to Pako is Slightly busy due to Alternation at Pako Junction by Modupe Cole Special School. Pako to Unilag Gate is appreciable and Better movement to Abule Oja down to Unilag 2nd Gate good to go. For Now impediment is negative.     
2023-02-22 06:13:53+00:00	      Traffic coming from Kara inward Berger enroute Tollgate moves rapidly. Heading towards Ogudu and Iyana Oworo is  also a good upto Unilag Water front. Traffic moves gradually approaching Unilag Water front enroute Adekunle and Adeniji.
2023-02-22 06:13:53+00:00	Ilubirin towards Sura and Obalende bridge is better. Descending to Onikan r/about and Flag house is still encouraging.    
2023-02-22 07:09:15+00:00	      Vehicular traffic from Sabo Roundabout to Onimalu connecting Samelot joining Itamaga Intersection inbound Lasutech third gate is good,  en route Lucky Fibres navigating Maya through Adamo and advancing to Imota down to Agbowa is a
2023-02-22 07:09:15+00:00	smooth trip on both directions as well.   from Itamaga Intersection navigating to Itamaga Roundabout via Idi-Iroko en route Eleshin is good. approaching Elepe towards Gbodu and Ijede is very good, likewise the return journey.    
2023-02-22 07:49:33+00:00	      *TRAFFIC REPORT FROM AJASA COMMAND* Iyana Meiran is good but slow at the turning. Ekoro is good aside alternation delay. Movement inw Agbelekale is good but slow at the turning. Movement inward Ile Iwe, Command is good but slow approaching
2023-02-22 07:49:33+00:00	Command intersection due to tricycle activities. Movement inward Dog Centre is slow but free inward Gospel, Ikanla, Oju Odo and slow  approaching Adefemi i due to alternation.  Adefemi church round about inward Oluwaga is good but slow approaching the intersection.
2023-02-22 07:49:34+00:00	Movement inward Amule is good but slow approaching the intersection.  Movement inward Megida layby is good down to Ayobo round about.  Ishefun road inward Megida is heavy but slow inward Amule. Amule inward Oluwaga to Church round about is a good movement.   
2023-02-22 08:15:56+00:00	while the crushed vehicles have been moved to one side o the road in order to ensure there is a free flow of traffic. More Updates Shortly.           
2023-02-22 08:16:00+00:00	      An accident just occurred at Iyana Ejigbo which involved a tricycle and Benz car, victims (3) who are passengers in the commercial tricycle have been rushed down to the hospital, and affected vehicles have moved to a side of the road. W 
2023-02-22 09:20:44+00:00	OjoduBerger    Busy movement from New garage inward old BRT park due to the influx,road demarcation and bad portion of the road at the old BRT location.  Better movement from fatgbems inward otedola. The return trip from otedola to Kara is still appreciable 
2023-02-22 09:20:46+00:00	Good movement on oba Ogunnusi road from river valley to omole gate. However, it is a slow movement  from omole gate inward omole junction due to the alternation and influx into lateef Jakande road.  Omole inward excellence,ogba,odoeran is good
2023-02-22 09:38:04+00:00	     Report of a turned over articulated vehicle with a spilled content, vehicle was approaching ILE-EPO bus stop inward Abule-Ado which has resulted into a traffic backlog at Trade Fair. 
2023-02-22 09:38:06+00:00	Transloading will commence  shortly then evacuation will take effect afterwards. More Updates Shortly.           
2023-02-22 10:02:32+00:00	     Broken down report of a tractor with a mechanical problem at Y junction while it is a steady moving traffic inward ijora 7up and ijora bridge at ijora sifax. 
2023-02-22 12:03:54+00:00	      Movement around Charity and Oja Oba intersections is slow and steady, due to influx and alternation.  The stretch of Ajegunle-Abule Egba corridor both inward and outward is good.  Movement is good around Ilepo corridor.    
2023-02-22 12:26:02+00:00	      Traffic is busy on the stretch of Okota/Ago palace way inwards Cele, due to the on going construction on Apapa Oshodi express way. Connecting Cele Ijesha flyover is also a busy but moving traffic.       
2023-02-22 14:12:57+00:00	      Aswani junction inward Asa afariogun junction is moving steadily due to alternation Connecting 7 and 8 is slow due to high influx and alternation  Ajao gate is slightly busy  Apakun inward Airport is good in and out
2023-02-22 14:12:58+00:00	NNPC inward Canoe is okay aside alternation delay by Canoe roundabout.     
2023-02-22 15:46:19+00:00	      Good movement from Kara inward Berger oke but slight delay at old BRT park  Better movement inward Otedola Otedola inward Kara is good.  Steady movement from River valley inward kosoko due to commercial activities
2023-02-22 15:46:20+00:00	Better movement inward Ojodu but slight delay approaching VIS due to turning and fuel queue at Bovas filling station.  Approaching Omole gate is steady  Slow approaching Omole junction due to alternations
2023-02-22 15:46:21+00:00	Omole inward Avis is good. Slow approaching excellence proper due to alternations. Slight delay approaching Ogba due to commercial activities and influx inward Thomas salako   Caterpillar to Odo eran is okay
2023-02-22 15:46:21+00:00	Wemco inward Odo eran is moving steadily due to high influx into Agege coupled with alternation. The return trip from Odo eran back to Ogba, Omole is good aside alternation Omole gate inward VIS is steady due to turning coupled with fuel queue at Bovas.
2023-02-22 15:46:22+00:00	Better movement inward River valley and Isheri olowora.     
2023-02-22 15:57:00+00:00	      Good movement from McWen brigbe inward Bonny Camp but slight delay at intersections due to alternation.  Ahmadu bello way is gtg but slow approaching MOBILE filling station
2023-02-22 15:57:00+00:00	EKO atlantic to EKO hotel gate is ok  EKO hotel roundabout is busy due to alternation and commercial activities  Ajose adeogun through Ligali ayorinde to Water corporation is gtg  Sanusi fafunwa through Akin
2023-02-22 15:57:01+00:00	Adeshola to Odeku intersection is gtg but little delay at alternation points.   Ozumba Mbadiwe Way is good except slight delay at major alternation points down to Marwa Return journey is gtg but busy at Lekki, SandFill, Ramp Bridge and Law School
2023-02-22 16:06:48+00:00	      Pen Cinema to Church Bus-stop is good to go,  Steady flow to Iju-Ishaga roundabout,  Elliot/Ajuwon is good  Inward Toyin, Giwa, Oke-Aro is still good,   The return trip to Fagba intersection is good to Station U-turn.
2023-02-22 16:06:49+00:00	Towards Jonathan Coker is good to Olayiwola end, coming back to Fagba Area is slightly busy to connect Iju Road.   Good vehicular movement towards Agege but slow movement from after Odejobi junction to Pen Cinema proper.
2023-02-22 16:06:50+00:00	College Road Axis at the moment is in order but slightly slow at some junctions along the route.     
2023-02-22 16:45:34+00:00	       Marwa to Elf is good but slightly busy getting to Ikate, Chisco and Jakande  Jakande to Igbo efon, Chevron and Conservation toll plaza is all good to go.   Slight traffic at Eleganza inward Ikota due to commercial activities
2023-02-22 16:45:35+00:00	Mega chicken to VGC is busy at the moment while VGC to Ilaje and Ajah proper is fine. The return journey from Ajah back to Marwa is in good shape.      
2023-02-22 16:56:04+00:00	      Maryland to Leventis is ok, from there to Total filling station is busy  Sheraton to Custom is OK, from there to GH UBridge is busy  Proceeding to LocalAirport is ok
2023-02-22 16:56:05+00:00	R/j LocalAirport to GH UBridge is busy  proceeding to CountryClub, Nitel junction, Maryland is ok  Gh under bridge to Ikeja Under bridge is busy  ObaAkran is busy   R/j ObaAkran to Ikeja Under bridge is ok  from there to GH UBridge is slightly busy
2023-02-22 16:56:06+00:00	Approaching ObaAkinjobi is ok  ObaAkinjobi to GH UBridge is busy.      
2023-02-22 17:12:45+00:00	       Better Movement from Adekunle inter-change onward Iyana-oworo. Approaching Iyana-oworo layby is slow due to Motorists making use of the layby .  Immediately after the layby, good movement towards Olopomeji and Gbagada Express Way.
2023-02-22 17:12:46+00:00	Charley Boy inwards Gbagada to Car wash and Oworoshoki back to 3MB is good.    
2023-02-22 18:21:27+00:00	     Good movement from Ajah Jubilee Bridge connecting Abraham Adesanya, Alasia, Olokonla and Ogidan.  Slow movement at ShopRite, Sangotedo due to alternation.  Crown estate, Majeck, Abidjo down to Ologunfe is good.
2023-02-22 18:21:27+00:00	Little delay at Parapo junction by Awoyaya.  Inward Mayfair, Eputu and Lakowe at the construction site is still good.    
2023-02-22 18:42:06+00:00	     Busy from Abimbola Awoliyi Estate connecting Charity.  In and out of Social Club Rd is good. Connecting Abule Egba MOBIL is good.  The stretch of Abule egba-Ajegunle corridor both inward and outward is very good at the moment.
2023-02-22 18:42:07+00:00	Abule Egba inward Oja Oba underneath Jubilee Bridge is busy due to high influx amd alternation. Better down to Abattoir.  Good movement in and out of Ile Epo.    
2023-02-22 18:53:00+00:00	     Good movement from Cement inward Dopemu U/bridge. Dopemu U/bridge to navigate Akowonjo round about, ShaSha traffic light, Shobo, Kwara, Jimoh, Vulcanizer down to Bakery is good. Approaching Ogunlana to 
2023-02-22 18:53:01+00:00	...Egbeda is busy due to commercial activities Return journey from Egbeda to connect Lagos Abeokuta Express Way is good. Goye intersection inward Alaguntan Alimosho road to connect Moshalasi is still good.    
2023-02-23 05:32:20+00:00	      Vehicular movement from Odo Ogun down to Ajegunle to Thomas to Irawo to Idera to Weigh bridge to Owode Onirin to Owode Elede down to Mile 12 is gtg. Navigating through under Mile 12 bridge inward Ajelogo in and out still looking good,...
2023-02-23 05:32:21+00:00	 ascending and descending Mile 12 bridge inward Kosofe to Iyana School is gtg.  RJ from Iyana School to Kosofe to Mile 12 is gtg.
2023-02-23 05:32:22+00:00	Ascending &amp; descending Mile 12 bridge inward Owode Elede to Owode Onirin to Weigh bridge to Idera to Irawo to Thomas to Ajegunle to Odo Ogun is gtg.          
2023-02-23 05:38:17+00:00	     Movement from DHL to 5 star enroute Aswani road by Emzor pharmaceutical bent to Aswani junction to link Osolo way is very free, vehicular movement from Aiye enroute Osolo way to Ogundele junction to Aswani junction inward and outward is free.
2023-02-23 05:38:17+00:00	Mechanic village link bridge to Adewunmi abudu, Seriki Abass down to Asa Afariogun intersection where manual alternatiions is on is good to go, movement to Joy avenue to Awoniyi Elemo junction down to 7 and 8 junction to connect Airport road is fine.
2023-02-23 05:38:18+00:00	faster movement at Airport road inward Nahco back to Apakun link bridge to Apapa/Oshodi expressway, Ajao gate inward Lateef salami to Jesus house where traffic light alternation is on to Robinson gbagi down to Ajibade babatola is free to navigate Canoe proper.
2023-02-23 05:54:05+00:00	        Movement from Otedola to Kara is good and the return journey from Kara into Lagos is looking good. Isheri Olowora, River valley, kosoko, VIS (Ogunnusi road) Omole junction are looking good.
2023-02-23 05:54:17+00:00	Connecting Excellence, Ogba, Catapilla, Odo eran, Wenco is good. RJ from Wenco to Odo eran, Catapillar, Ogba, Excellence is good aside alternation, better movement to Omole jxn aside alternation, good movement to VIS, kosoko, River valley to Isheri Olowora is g2g.   
2023-02-23 05:56:48+00:00	      Presently, calm situation in and out of Carter bridge enroute Eyin Eyo connecting Balogun street, while traffic from Tinubu square  connecting Nnamdi Azikiwe street enroute Tom Jones intersection is equally good for now.
2023-02-23 05:56:49+00:00	Oyebanji connecting Adeniji Adele  through Oba's palace and Police post is very much ok. llubinrin connecting Carter bridge is good to go while Ebute Ero connecting back to Police post is looking good as well.         
2023-02-23 06:40:08+00:00	       Pleasure to Iyana Ipaja under bridge upto Go-ye in &amp; out is good. Alagba towards Iyana Ipaja roundabout, Mosalasi, Gate, Baruwa U-turn and Opeki in and out is good to go. Mosalasi inward Egbeda intersection &amp; Isheri roundabout is okay.
2023-02-23 06:40:09+00:00	Return journey is a slow movement on approachng Egbeda intersection, and good movement to Mosalasi. Egbeda intersection inward Akowonjo is a slow movement, while the return journey is good.         
2023-02-23 06:48:53+00:00	      Maryland to Sheraton, Custom, GH UBridge, Medical junction is ok but approaching Local Airport is slightly busy, RJ: Local Airport to GH UBridge is ok from there to Country Club, Nitel junction, Leventis is ok but approaching Maryland 
2023-02-23 06:48:54+00:00	 busy due alternation, Gh under bridge to Ikeja Under bridge is ok from there to Oba Akran is ok. RJ: Oba Akran to Ikeja Under bridge is ok from there to GH UBridge is ok, GH UBridge to ObaAkinjobi is ok in and out.         
2023-02-23 06:52:23+00:00	      Traffic is good from Iyana Dopemu inward Cement through Mangoro to Ile Zik. Sule junction to connect Ile Zik is also good to  light alternation delays around Ile Z Zik inward Ikeja Along is good.
2023-02-23 06:52:23+00:00	Ikeja Along inward National is building up due to the narrowed path at National. National down to Bolade Oshodi is still very good to go likewise return journey on the entire stretch is still very much good to go.         
2023-02-23 07:05:35+00:00	      The traffic along the stretch of Obafemi Awolowo Way, Billings Way, Kudirat Abiola Way, Aromire Road, Opebi Road, Ikosi Road, Toyin Street, Sheraton Link &amp; Opebi-Welfare Link Bridges within the axis is good to go.      
2023-02-23 07:09:18+00:00	      Olayiwola to Fagba intersection through Jonathan Coker Rd is free inward &amp; outward.  Ishaga roundabout to Alamutu bstp is free, slow movement to Fagba intersection as alternation ongoing at Fagba intersection, outward is free.
2023-02-23 08:02:26+00:00	        Still enjoying free movement along the stretch of Marina road from UBA down to Cathedral, good also connecting Cathedral from Outer marina by CMS bus stop. Further movement down to NITEL intersection from cathedral is good to go.
2023-02-23 08:02:27+00:00	Good on Force Road toward TBS. Free movement descending Third mainland bridge and on return journey from Independence bridge toward flag staff house. The stretch of JK randle road toward Water board is good to go. Good on the stretch of Broad street down to Apogbon exit.
2023-02-23 08:02:29+00:00	Odunlami and Igbosere are good to navigate through down to Kam-Salem house. TBS avenue is good to go. Catholic mission street is good as well. Old defence road and Campbell street toward Island maternity and Lion building is calm traffic wise.
2023-02-23 08:02:31+00:00	Ganiyu smith and Bamgbose is in good shape traffic wise. No cause for alarm on Oshodi, Tokunbo and Freeman.         
2023-02-23 08:07:38+00:00	        A lone accident involving an upturned tipper that spilled its contents (Sand) on the road along Igbogbo-Ebute Road by St. Magreat Church Inward Police Post. It has taken about 65% of the road, only light vehicles can have access.
2023-02-23 10:39:43+00:00	    There's a brokendown Toyota Sienna at Fagba intersection. The owner is working on it as traffic is busy as a result. Officers are on ground doing the needful.         
2023-02-23 11:07:58+00:00	Some health conditions like poor vision can be a problem at any time if glasses or corrective lenses are not worn. Other conditions like heart problems can come on suddenly and lead to a serious accident. Even an everyday prescription medication can affect your ability to drive.
2023-02-23 11:18:24+00:00	    Lone accident at Ajah ubridge involving a commuter bus as a result of brake failure. No casualty recorded but little effect on traffic while officers are on ground doing the needful.         
2023-02-23 16:24:50+00:00	     Slow moving traffic from Obalende bridge inward simpson under bridge and the stretch of ilubirin due to the closing period of workers meanwhile Lastma officers in that location are doing the needful.
2023-02-23 16:24:51+00:00	Ilubirin inward Adeniji down to Adekunle on third mainland bridge is good to go, ilubirin inward cater bridge is good to go.  It is a slow movement on osborne road inward Emergency point to connect ilubirin,
2023-02-23 16:24:52+00:00	slow movement from sangrous inward sura but ascending simpson bridge is good.  No record of impediment at the moment.           
2023-02-23 16:26:47+00:00	     Slow moving traffic from otedola to kara.This is due to the demarcation at Kara-opic corridor while the return journey from kara to otedola is looking good.             
2023-02-23 16:29:37+00:00	     Vehicular movement from Ojota lnterchange ascending toll gate is very much busy for now due to the construction going on at emergency station axis while from interchange to tipper, demurin is a slow movement due to the pedestrians crossing.
2023-02-23 16:29:39+00:00	kosofe, Ileile, Ikosi junction ketu, fruit market, ojota lnterchange inward ojota proper is very free for now.  No record of impediment for now.           
2023-02-23 16:53:33+00:00	     Traffic movement from Aye inward Aswani, market, junction down to ASa afariogun junction is a steady moving traffic occasioned by the alternation.   Towards 7 and 8 is on a slow movement occasioned by the alternation coupled
2023-02-23 16:53:34+00:00	with the refuse parked along the road by Awoniyi elemo affecting movement.   Apakun inward airport is good both inward and outward journey while the service lane is a busy traffic occasioned by the alternation and commercial activities by olutosin Ajayi junction.
2023-02-23 16:53:35+00:00	Traffic inward Jesus house is a moving traffic caused by the traffic light alternating.   Movement inward eleganza, ajibade babatola navigating through canoe is slow propelled by the influx, bad road and alternation by canoe roundabout.
2023-02-23 16:53:38+00:00	Towards nnpc intersection is good asides the alternation by the intersection.   The return journey back to canoe is appreciable asides the alternation.   Hollandia way connecting kolawole shonibare down to eleganza is a slow moving traffic coupled
2023-02-23 17:23:25+00:00	     Traffic is very busy from Shogunle inward Pwd towards Airport turning and Airport bus stop due to the bad narrow path inward National meanwhile National inward Ikeja Along Ajayi Farm is busy too due to 
2023-02-23 17:23:26+00:00	the activities of commercial  buses coupled with the narrow exit inward Ile zik likewise the BRT buses making a U-turn not allowing the free flow of traffic.  Traffic inward Ile Zik at the moment towards Mangoro and Cement is looking good.
2023-02-23 17:23:27+00:00	The return journey at this time is busy all through to Airport turning due to the alternation thereby extending the traffic backlog beyond Ikeja Along.  No record of breakdown or impediment at the moment.           
2023-02-23 17:41:38+00:00	     A LAWMA truck developed a  propeller problem inward Cement. The Driver is busy on the breakdown trying for a repair. We are working to ensure the truck gets off the road soon. 
2023-02-23 17:41:39+00:00	The breakdown is not causing much traffic for now. More Updates shortly.           
2023-02-23 17:50:55+00:00	       Report of a broken down mezedes mini bus with left front tyre problem at fagba intersection. Effort is ongoing to get the bus off the road. More Updates Shortly.            
2023-02-23 18:05:29+00:00	     Vehicular movement from Iyana School to kosofe down to Mile 12 is busy but moving steadily.  Also, movement from Ajelogo down to Mile 12 under bridge is busy but moving steadily which is due to a program that is organized by the Mile 12 Market,
2023-02-23 18:05:30+00:00	Ascending and descending Mile 12 bridge inward Owode Elede to Owode Onirin to weigh bridge is building up due to the closing time of Owode market.   Leaving weigh bridge to Idera to Irawo to Thomas to Ajegunle down to Odo Ogun is good to go.
2023-02-23 18:05:31+00:00	The return journey from Odo Ogun down to Ajegunle to Thomas is good to go while leaving Thomas to Irawo to Idera to weigh bridge to Owode Onirin to Owode Elede down to Mile 12 is a moving traffic.   Ascending and descending Mile 12 bridge inward kosofe down to
2023-02-23 18:37:48+00:00	down to itamaga T junction enroute lucky fibre down to Maya is good to go.  From Maya down to Adamo Imota Agbowa axis is good and calm while the return journey from
2023-02-23 18:37:49+00:00	Agbowa down to Lasutech third gate inward itamaga T junction is encouraging.  No record of impediment for now.           
2023-02-23 18:42:38+00:00	     Costain inward iganmu is moving freely, Iganmu inward Doyin is moving appreciably but busy from Doyin inward Orile due to the bus stop activities.  Orile inward Alaba suuru is good to go likewise the return journey.
2023-02-23 18:42:39+00:00	Iganmu bridge inward ijora sifax, ijora bridge, ijora 7up roundabout.  Badia gaskiya road is moving well.                       Total bridge inward ijora olopa is good to go likewise the return journey inward ijora oloye and high bridge.
2023-02-23 18:50:31+00:00	     Although traffic is okay but busy in some parts of the zone.  Traffic from pleasure towards ilepo is moving steadily likewise Oja oba while under jubilee bridge is busy as well but moving fast.
2023-02-23 18:50:32+00:00	Charity and it's adjoining route is on a steady movement as well connecting justrite and mobil due to the dispensing of fuel coupled with alternation but moving steadily.  U-turn, Hammadiya, ijaye is okay while the earlier reported impediment at salolo is being taken care of.
2023-02-23 18:50:32+00:00	Kola connecting Ajegunle is looking good with a better return journey back to abule egba towards ilepo.  Officers are on ground still doing the needful.           
2023-02-23 19:23:02+00:00	        Movement is slow around Iyana ipaja under bridge from Pleasure. Movement to Go-ye is good.  Return journey is a slow movement towards Iyana Ipaja under bridge, further movement to Pleasure is good.
2023-02-23 19:23:20+00:00	Alagba towards Iyana Ipaja round about is a slow movement. Better movement to Mosalasi and Gate.  Further movement connecting Baruwa U-turn is a slow.  Proceeding to Opeki is good.  Return journey is a slow a movement approaching Baruwa U-turn and Gate.
2023-02-23 19:23:36+00:00	Further movement  to Mosalasi and Alagunta is good.   Alagunta towards Iyana Ipaja round about is a slow movement.  Further movement to Alagba is good.  Mosalasi inwards Egbeda intersection and Isheri round about is a steady movement.
2023-02-23 19:24:03+00:00	The return journey is a slow movement approachng Egbeda intersection. Further movement to Mosalasi is good.  Egbeda intersection inward Akowonjo in and out is a steady movement.           
2023-02-24 05:52:42+00:00	     Movement from Odo Ogun inw Ajegunle down to Mile12 is good.  Navigating through under Mile12 bridge inward Ajelogo in and out is still looking good.  Ascending and descending Mile12 bridge inward Kosofe down to Iyana School is good.
2023-02-24 05:52:43+00:00	Return journey from Iyana School inw Kosofe down to Mile12 is good.  Ascending and descending Mile12 bridge inward Owode Elede and Owode Onirin down to Odo Ogun is good.    
2023-02-24 06:04:40+00:00	     Good  movement along Marina road from UBA toward Cathedral this morning.  Good connecting inner Marina from outer Marina by CMS bus stop.  Further movement toward NITEL intersection is good. NITEL connecting outer Marina by State House is good.
2023-02-24 06:04:41+00:00	Free flow for now while descending Third Mainland Bridge toward Flag Staff House.  Free flow heading toward Force Road while returning back from Independence bridge.  The stretch of JK Randle Road down to Water Board is free. Campbell street towards Island M
2023-02-24 06:04:43+00:00	...Hospital and Lion Building is good. Free movement on Old Defence Road to connect both TBS Avenue and Catholic mission street. Ganiyu Smith road is good to connect Igbosere and linking Bamgbose Street.  Good movement on Bamgbose to connect back to Campos Square &amp; Tinubu Square.
2023-02-24 06:04:44+00:00	Good descending CMS bridge toward Cathedral and  Odunlami except for alternation delay at Cathedral.   Campos Square linking Igbosere is good down to Kam-salem House.  Free on Broad Street from General Hospital toward Freedom Park, First Baptist Church, Book Shop House 
2023-02-24 06:07:58+00:00	     In and out from Ajah inw Lekki is good for now. Lekki back to Ajah is a free flow apart from traffic light alternation across all the intersections.    
2023-02-24 06:27:16+00:00	     Boundary roundabout is good. Mobil road both inward and outward is also looking good. Good movement from Sifax thru 7up Bridge inward Total.  Ijora Oloopa thru the High Bridge all thru to AreaB is very good.
2023-02-24 06:27:18+00:00	Movement out of Apapa thru the Marine bridge to connect both Ijora and Iganmu is equally good.    
2023-02-24 06:34:01+00:00	     Good movement on 3rd Mainland Bridge inward Adeniji down to Simpson U/bridge. Slow movement from Simpson Bridge inward Osborne road,  Obalende Bridge down to Onikan Bridge. Descending Flag House is good.
